"","recording","site_name","playlist","time","date","MANUAL_MATCH","template","threshold","identifikators","PM_MATCH","validated_fragment"
"59513","20250905_183000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.2","2_AiAu09_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.2",NA,NA
"59514","20250905_183000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.3","2_AiAu09_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.3",NA,NA
"59515","20250905_183000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.1","2_AiAu09_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.1",NA,NA
"59516","20250905_183000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.2","2_AiAu09_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.2",NA,NA
"59517","20250905_183000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.3","2_AiAu09_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.3",NA,NA
"59518","20250905_183000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",18:30:00,2025-09-05,0,"0.5 sec","0.1","3_AiAu06_DA_480_part_2_2025-09-05_18:30:00_0.5 sec_0.1",1,0
"59519","20250905_183000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",18:30:00,2025-09-05,0,"0.5 sec","0.2","3_AiAu06_DA_480_part_2_2025-09-05_18:30:00_0.5 sec_0.2",NA,NA
"59520","20250905_183000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",18:30:00,2025-09-05,0,"0.5 sec","0.3","3_AiAu06_DA_480_part_2_2025-09-05_18:30:00_0.5 sec_0.3",NA,NA
"59521","20250905_183000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.1","3_AiAu06_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.1",NA,NA
"59522","20250905_183000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.2","3_AiAu06_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.2",NA,NA
"59523","20250905_183000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.3","3_AiAu06_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.3",NA,NA
"59524","20250905_183000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.1","3_AiAu06_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.1",NA,NA
"59525","20250905_183000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.2","3_AiAu06_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.2",NA,NA
"59526","20250905_183000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.3","3_AiAu06_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.3",NA,NA
"59527","20250905_183000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",18:30:00,2025-09-05,0,"0.5 sec","0.1","4_ZdzE08_DA_480_part_2_2025-09-05_18:30:00_0.5 sec_0.1",1,0
"59528","20250905_183000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",18:30:00,2025-09-05,0,"0.5 sec","0.2","4_ZdzE08_DA_480_part_2_2025-09-05_18:30:00_0.5 sec_0.2",NA,NA
"59529","20250905_183000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",18:30:00,2025-09-05,0,"0.5 sec","0.3","4_ZdzE08_DA_480_part_2_2025-09-05_18:30:00_0.5 sec_0.3",NA,NA
"59530","20250905_183000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.1","4_ZdzE08_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.1",NA,NA
"59531","20250905_183000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.2","4_ZdzE08_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.2",NA,NA
"59532","20250905_183000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.3","4_ZdzE08_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.3",NA,NA
"59533","20250905_183000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.1","4_ZdzE08_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.1",NA,NA
"59534","20250905_183000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.2","4_ZdzE08_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.2",NA,NA
"59535","20250905_183000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.3","4_ZdzE08_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.3",NA,NA
"59536","20250905_183000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",18:30:00,2025-09-05,1,"0.5 sec","0.1","5_ZdzE03_KZP_480_part_2_2025-09-05_18:30:00_0.5 sec_0.1",1,0
"59537","20250905_183000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",18:30:00,2025-09-05,1,"0.5 sec","0.2","5_ZdzE03_KZP_480_part_2_2025-09-05_18:30:00_0.5 sec_0.2",NA,NA
"59538","20250905_183000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",18:30:00,2025-09-05,1,"0.5 sec","0.3","5_ZdzE03_KZP_480_part_2_2025-09-05_18:30:00_0.5 sec_0.3",NA,NA
"59539","20250905_183000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",18:30:00,2025-09-05,1,"1.0 sec","0.1","5_ZdzE03_KZP_480_part_2_2025-09-05_18:30:00_1.0 sec_0.1",NA,NA
"59540","20250905_183000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",18:30:00,2025-09-05,1,"1.0 sec","0.2","5_ZdzE03_KZP_480_part_2_2025-09-05_18:30:00_1.0 sec_0.2",NA,NA
"59541","20250905_183000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",18:30:00,2025-09-05,1,"1.0 sec","0.3","5_ZdzE03_KZP_480_part_2_2025-09-05_18:30:00_1.0 sec_0.3",NA,NA
"59542","20250905_183000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",18:30:00,2025-09-05,1,"2.0 sec","0.1","5_ZdzE03_KZP_480_part_2_2025-09-05_18:30:00_2.0 sec_0.1",1,0
"59543","20250905_183000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",18:30:00,2025-09-05,1,"2.0 sec","0.2","5_ZdzE03_KZP_480_part_2_2025-09-05_18:30:00_2.0 sec_0.2",NA,NA
"59544","20250905_183000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",18:30:00,2025-09-05,1,"2.0 sec","0.3","5_ZdzE03_KZP_480_part_2_2025-09-05_18:30:00_2.0 sec_0.3",NA,NA
"59545","20250905_183000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",18:30:00,2025-09-05,1,"0.5 sec","0.1","6_ZdzE07_KZP_480_part_2_2025-09-05_18:30:00_0.5 sec_0.1",1,0
"59546","20250905_183000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",18:30:00,2025-09-05,1,"0.5 sec","0.2","6_ZdzE07_KZP_480_part_2_2025-09-05_18:30:00_0.5 sec_0.2",NA,NA
"59547","20250905_183000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",18:30:00,2025-09-05,1,"0.5 sec","0.3","6_ZdzE07_KZP_480_part_2_2025-09-05_18:30:00_0.5 sec_0.3",NA,NA
"59548","20250905_183000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",18:30:00,2025-09-05,1,"1.0 sec","0.1","6_ZdzE07_KZP_480_part_2_2025-09-05_18:30:00_1.0 sec_0.1",1,1
"59549","20250905_183000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",18:30:00,2025-09-05,1,"1.0 sec","0.2","6_ZdzE07_KZP_480_part_2_2025-09-05_18:30:00_1.0 sec_0.2",NA,NA
"59550","20250905_183000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",18:30:00,2025-09-05,1,"1.0 sec","0.3","6_ZdzE07_KZP_480_part_2_2025-09-05_18:30:00_1.0 sec_0.3",NA,NA
"59551","20250905_183000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",18:30:00,2025-09-05,1,"2.0 sec","0.1","6_ZdzE07_KZP_480_part_2_2025-09-05_18:30:00_2.0 sec_0.1",NA,NA
"59552","20250905_183000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",18:30:00,2025-09-05,1,"2.0 sec","0.2","6_ZdzE07_KZP_480_part_2_2025-09-05_18:30:00_2.0 sec_0.2",NA,NA
"59553","20250905_183000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",18:30:00,2025-09-05,1,"2.0 sec","0.3","6_ZdzE07_KZP_480_part_2_2025-09-05_18:30:00_2.0 sec_0.3",NA,NA
"59554","20250905_183000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",18:30:00,2025-09-05,0,"0.5 sec","0.1","7_ZdzE05_KZP_480_part_2_2025-09-05_18:30:00_0.5 sec_0.1",1,0
"59555","20250905_183000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",18:30:00,2025-09-05,0,"0.5 sec","0.2","7_ZdzE05_KZP_480_part_2_2025-09-05_18:30:00_0.5 sec_0.2",NA,NA
"59556","20250905_183000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",18:30:00,2025-09-05,0,"0.5 sec","0.3","7_ZdzE05_KZP_480_part_2_2025-09-05_18:30:00_0.5 sec_0.3",NA,NA
"59557","20250905_183000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.1","7_ZdzE05_KZP_480_part_2_2025-09-05_18:30:00_1.0 sec_0.1",NA,NA
"59558","20250905_183000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.2","7_ZdzE05_KZP_480_part_2_2025-09-05_18:30:00_1.0 sec_0.2",NA,NA
"59559","20250905_183000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.3","7_ZdzE05_KZP_480_part_2_2025-09-05_18:30:00_1.0 sec_0.3",NA,NA
"59560","20250905_183000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.1","7_ZdzE05_KZP_480_part_2_2025-09-05_18:30:00_2.0 sec_0.1",NA,NA
"59561","20250905_183000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.2","7_ZdzE05_KZP_480_part_2_2025-09-05_18:30:00_2.0 sec_0.2",NA,NA
"59562","20250905_183000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.3","7_ZdzE05_KZP_480_part_2_2025-09-05_18:30:00_2.0 sec_0.3",NA,NA
"59563","20250905_183000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",18:30:00,2025-09-05,1,"0.5 sec","0.1","8_ZdzE09_DA_480_part_2_2025-09-05_18:30:00_0.5 sec_0.1",1,1
"59564","20250905_183000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",18:30:00,2025-09-05,1,"0.5 sec","0.2","8_ZdzE09_DA_480_part_2_2025-09-05_18:30:00_0.5 sec_0.2",NA,NA
"59565","20250905_183000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",18:30:00,2025-09-05,1,"0.5 sec","0.3","8_ZdzE09_DA_480_part_2_2025-09-05_18:30:00_0.5 sec_0.3",NA,NA
"59566","20250905_183000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",18:30:00,2025-09-05,1,"1.0 sec","0.1","8_ZdzE09_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.1",1,1
"59567","20250905_183000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",18:30:00,2025-09-05,1,"1.0 sec","0.2","8_ZdzE09_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.2",1,1
"59568","20250905_183000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",18:30:00,2025-09-05,1,"1.0 sec","0.3","8_ZdzE09_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.3",NA,NA
"59569","20250905_183000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",18:30:00,2025-09-05,1,"2.0 sec","0.1","8_ZdzE09_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.1",NA,NA
"59570","20250905_183000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",18:30:00,2025-09-05,1,"2.0 sec","0.2","8_ZdzE09_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.2",NA,NA
"59571","20250905_183000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",18:30:00,2025-09-05,1,"2.0 sec","0.3","8_ZdzE09_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.3",NA,NA
"59572","20250905_183000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",18:30:00,2025-09-05,0,"0.5 sec","0.1","9_ZdzE01_DA_480_part_2_2025-09-05_18:30:00_0.5 sec_0.1",NA,NA
"59573","20250905_183000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",18:30:00,2025-09-05,0,"0.5 sec","0.2","9_ZdzE01_DA_480_part_2_2025-09-05_18:30:00_0.5 sec_0.2",NA,NA
"59574","20250905_183000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",18:30:00,2025-09-05,0,"0.5 sec","0.3","9_ZdzE01_DA_480_part_2_2025-09-05_18:30:00_0.5 sec_0.3",NA,NA
"59575","20250905_183000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.1","9_ZdzE01_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.1",NA,NA
"59576","20250905_183000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.2","9_ZdzE01_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.2",NA,NA
"59577","20250905_183000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",18:30:00,2025-09-05,0,"1.0 sec","0.3","9_ZdzE01_DA_480_part_2_2025-09-05_18:30:00_1.0 sec_0.3",NA,NA
"59578","20250905_183000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.1","9_ZdzE01_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.1",NA,NA
"59579","20250905_183000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.2","9_ZdzE01_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.2",NA,NA
"59580","20250905_183000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",18:30:00,2025-09-05,0,"2.0 sec","0.3","9_ZdzE01_DA_480_part_2_2025-09-05_18:30:00_2.0 sec_0.3",NA,NA
"59581","20250905_190000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.1","1_AiAu03_KZP_480_part_2_2025-09-05_19:00:00_0.5 sec_0.1",1,0
"59582","20250905_190000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.2","1_AiAu03_KZP_480_part_2_2025-09-05_19:00:00_0.5 sec_0.2",NA,NA
"59583","20250905_190000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.3","1_AiAu03_KZP_480_part_2_2025-09-05_19:00:00_0.5 sec_0.3",NA,NA
"59584","20250905_190000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.1","1_AiAu03_KZP_480_part_2_2025-09-05_19:00:00_1.0 sec_0.1",1,0
"59585","20250905_190000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.2","1_AiAu03_KZP_480_part_2_2025-09-05_19:00:00_1.0 sec_0.2",NA,NA
"59586","20250905_190000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.3","1_AiAu03_KZP_480_part_2_2025-09-05_19:00:00_1.0 sec_0.3",NA,NA
"59587","20250905_190000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.1","1_AiAu03_KZP_480_part_2_2025-09-05_19:00:00_2.0 sec_0.1",1,0
"59588","20250905_190000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.2","1_AiAu03_KZP_480_part_2_2025-09-05_19:00:00_2.0 sec_0.2",NA,NA
"59589","20250905_190000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.3","1_AiAu03_KZP_480_part_2_2025-09-05_19:00:00_2.0 sec_0.3",NA,NA
"59590","20250905_190000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.1","10_ZdzE06_KZP_480_part_2_2025-09-05_19:00:00_0.5 sec_0.1",1,0
"59591","20250905_190000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.2","10_ZdzE06_KZP_480_part_2_2025-09-05_19:00:00_0.5 sec_0.2",NA,NA
"59592","20250905_190000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.3","10_ZdzE06_KZP_480_part_2_2025-09-05_19:00:00_0.5 sec_0.3",NA,NA
"59593","20250905_190000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.1","10_ZdzE06_KZP_480_part_2_2025-09-05_19:00:00_1.0 sec_0.1",NA,NA
"59594","20250905_190000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.2","10_ZdzE06_KZP_480_part_2_2025-09-05_19:00:00_1.0 sec_0.2",NA,NA
"59595","20250905_190000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.3","10_ZdzE06_KZP_480_part_2_2025-09-05_19:00:00_1.0 sec_0.3",NA,NA
"59596","20250905_190000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.1","10_ZdzE06_KZP_480_part_2_2025-09-05_19:00:00_2.0 sec_0.1",NA,NA
"59597","20250905_190000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.2","10_ZdzE06_KZP_480_part_2_2025-09-05_19:00:00_2.0 sec_0.2",NA,NA
"59598","20250905_190000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.3","10_ZdzE06_KZP_480_part_2_2025-09-05_19:00:00_2.0 sec_0.3",NA,NA
"59599","20250905_190000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.1","2_AiAu09_DA_480_part_2_2025-09-05_19:00:00_0.5 sec_0.1",1,0
"59600","20250905_190000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.2","2_AiAu09_DA_480_part_2_2025-09-05_19:00:00_0.5 sec_0.2",NA,NA
"59601","20250905_190000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.3","2_AiAu09_DA_480_part_2_2025-09-05_19:00:00_0.5 sec_0.3",NA,NA
"59602","20250905_190000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.1","2_AiAu09_DA_480_part_2_2025-09-05_19:00:00_1.0 sec_0.1",NA,NA
"59603","20250905_190000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.2","2_AiAu09_DA_480_part_2_2025-09-05_19:00:00_1.0 sec_0.2",NA,NA
"59604","20250905_190000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.3","2_AiAu09_DA_480_part_2_2025-09-05_19:00:00_1.0 sec_0.3",NA,NA
"59605","20250905_190000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.1","2_AiAu09_DA_480_part_2_2025-09-05_19:00:00_2.0 sec_0.1",NA,NA
"59606","20250905_190000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.2","2_AiAu09_DA_480_part_2_2025-09-05_19:00:00_2.0 sec_0.2",NA,NA
"59607","20250905_190000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.3","2_AiAu09_DA_480_part_2_2025-09-05_19:00:00_2.0 sec_0.3",NA,NA
"59608","20250905_190000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.1","3_AiAu06_DA_480_part_2_2025-09-05_19:00:00_0.5 sec_0.1",1,0
"59609","20250905_190000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.2","3_AiAu06_DA_480_part_2_2025-09-05_19:00:00_0.5 sec_0.2",NA,NA
"59610","20250905_190000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.3","3_AiAu06_DA_480_part_2_2025-09-05_19:00:00_0.5 sec_0.3",NA,NA
"59611","20250905_190000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.1","3_AiAu06_DA_480_part_2_2025-09-05_19:00:00_1.0 sec_0.1",NA,NA
"59612","20250905_190000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.2","3_AiAu06_DA_480_part_2_2025-09-05_19:00:00_1.0 sec_0.2",NA,NA
"59613","20250905_190000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.3","3_AiAu06_DA_480_part_2_2025-09-05_19:00:00_1.0 sec_0.3",NA,NA
"59614","20250905_190000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.1","3_AiAu06_DA_480_part_2_2025-09-05_19:00:00_2.0 sec_0.1",NA,NA
"59615","20250905_190000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.2","3_AiAu06_DA_480_part_2_2025-09-05_19:00:00_2.0 sec_0.2",NA,NA
"59616","20250905_190000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.3","3_AiAu06_DA_480_part_2_2025-09-05_19:00:00_2.0 sec_0.3",NA,NA
"59617","20250905_190000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.1","4_ZdzE08_DA_480_part_2_2025-09-05_19:00:00_0.5 sec_0.1",1,0
"59618","20250905_190000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.2","4_ZdzE08_DA_480_part_2_2025-09-05_19:00:00_0.5 sec_0.2",NA,NA
"59619","20250905_190000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",19:00:00,2025-09-05,0,"0.5 sec","0.3","4_ZdzE08_DA_480_part_2_2025-09-05_19:00:00_0.5 sec_0.3",NA,NA
"59620","20250905_190000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.1","4_ZdzE08_DA_480_part_2_2025-09-05_19:00:00_1.0 sec_0.1",NA,NA
"59621","20250905_190000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.2","4_ZdzE08_DA_480_part_2_2025-09-05_19:00:00_1.0 sec_0.2",NA,NA
"59622","20250905_190000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",19:00:00,2025-09-05,0,"1.0 sec","0.3","4_ZdzE08_DA_480_part_2_2025-09-05_19:00:00_1.0 sec_0.3",NA,NA
"59623","20250905_190000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.1","4_ZdzE08_DA_480_part_2_2025-09-05_19:00:00_2.0 sec_0.1",1,0
"59624","20250905_190000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.2","4_ZdzE08_DA_480_part_2_2025-09-05_19:00:00_2.0 sec_0.2",NA,NA
"59625","20250905_190000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",19:00:00,2025-09-05,0,"2.0 sec","0.3","4_ZdzE08_DA_480_part_2_2025-09-05_19:00:00_2.0 sec_0.3",NA,NA
"59626","20250905_190000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",19:00:00,2025-09-05,1,"0.5 sec","0.1","5_ZdzE03_KZP_480_part_2_2025-09-05_19:00:00_0.5 sec_0.1",1,1
"59627","20250905_190000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",19:00:00,2025-09-05,1,"0.5 sec","0.2","5_ZdzE03_KZP_480_part_2_2025-09-05_19:00:00_0.5 sec_0.2",NA,NA
"59628","20250905_190000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",19:00:00,2025-09-05,1,"0.5 sec","0.3","5_ZdzE03_KZP_480_part_2_2025-09-05_19:00:00_0.5 sec_0.3",NA,NA
